condition,routeID,hubs,nodes,routeLength,objVal,calcTime,feeder_hub,feeder_hub_count,select_feeder_hub,flow_feeder,total_feeder_distance,depot_capacities,max_capacities,avg_capacities
38000,"['104_10_15000_F', '17_104_20000_F', '86_104_spath']","[('104', '10'), ('17', '104'), ('86', '104')]","['10', '21', '34', '35', '36', '52', '54', '55', '72', '73', '74', '89', '91', '92', '104', '105', '106', '109', '110', '116', '117', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",37584,186.58026199000037,0.9982891082763672,"[10, 21, 34, 35, 36, 52, 54, 55, 72, 73, 74, 89, 91, 92, 104, 105, 106, 109, 110, 116, 117, 17, 32, 33, 51, 56, 57, 58, 77, 78, 108, 112, 86, 88]",34,"[(18, 10), (135, 21), (120, 35), (76, 117), (121, 117), (124, 117), (127, 117), (131, 117), (19, 32), (53, 32), (47, 33), (71, 33), (96, 33), (97, 33), (118, 33), (20, 51), (49, 51), (90, 51), (122, 51), (29, 56), (119, 56), (46, 58), (68, 58), (80, 58), (129, 58), (37, 77), (95, 77), (50, 78), (123, 78), (125, 78), (126, 78), (85, 108), (111, 108), (69, 112), (93, 112), (66, 86), (94, 86), (48, 88), (70, 88), (79, 88)]",226.864544042,8809.132348540003,"{10: 1.23222014, 21: 7.8019962120000015, 35: 16.624865361000005, 117: 32.240372716, 32: 14.053281724999998, 33: 23.636384933000002, 51: 19.750457704, 56: 7.609614829, 58: 18.770278579999992, 77: 22.479261318, 78: 22.667445019, 108: 5.903736919999999, 112: 3.9475759430000013, 86: 15.104210583000002, 88: 15.042842059000002}",32.240372716,15.124302936133335
39000,"['104_10_15000_F', '17_104_20000_F', '86_104_spath']","[('104', '10'), ('17', '104'), ('86', '104')]","['10', '21', '34', '35', '36', '52', '54', '55', '72', '73', '74', '89', '91', '92', '104', '105', '106', '109', '110', '116', '117', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",37584,186.58026199000037,1.242309808731079,"[10, 21, 34, 35, 36, 52, 54, 55, 72, 73, 74, 89, 91, 92, 104, 105, 106, 109, 110, 116, 117, 17, 32, 33, 51, 56, 57, 58, 77, 78, 108, 112, 86, 88]",34,"[(18, 10), (135, 21), (120, 35), (76, 117), (121, 117), (124, 117), (127, 117), (131, 117), (19, 32), (53, 32), (47, 33), (71, 33), (96, 33), (97, 33), (118, 33), (20, 51), (49, 51), (90, 51), (122, 51), (29, 56), (119, 56), (46, 58), (68, 58), (80, 58), (129, 58), (37, 77), (95, 77), (50, 78), (123, 78), (125, 78), (126, 78), (85, 108), (111, 108), (69, 112), (93, 112), (66, 86), (94, 86), (48, 88), (70, 88), (79, 88)]",226.864544042,8809.132348540003,"{10: 1.23222014, 21: 7.8019962120000015, 35: 16.624865361000005, 117: 32.240372716, 32: 14.053281724999998, 33: 23.636384933000002, 51: 19.750457704, 56: 7.609614829, 58: 18.770278579999992, 77: 22.479261318, 78: 22.667445019, 108: 5.903736919999999, 112: 3.9475759430000013, 86: 15.104210583000002, 88: 15.042842059000002}",32.240372716,15.124302936133335
40000,"['104_135_spath', '104_10_20000_F', '104_86_10000_F']","[('104', '135'), ('104', '10'), ('104', '86')]","['104', '105', '88', '89', '72', '76', '79', '80', '135', '10', '21', '34', '35', '36', '51', '52', '53', '54', '55', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '109', '110', '116', '68', '71', '104', '105', '106', '108', '109', '110', '111', '112', '86', '89', '91', '92']",39399,192.10939873200033,0.8573939800262451,"[104, 105, 88, 89, 72, 76, 79, 80, 135, 10, 21, 34, 35, 36, 51, 52, 53, 54, 55, 57, 58, 73, 74, 77, 78, 91, 92, 106, 109, 110, 116, 68, 71, 108, 111, 112, 86]",37,"[(32, 88), (17, 76), (19, 76), (50, 79), (66, 79), (20, 80), (124, 21), (125, 21), (18, 34), (37, 35), (56, 35), (120, 35), (121, 35), (119, 36), (129, 36), (33, 51), (29, 52), (49, 52), (122, 52), (48, 53), (85, 54), (47, 55), (70, 55), (97, 55), (117, 55), (127, 55), (94, 57), (126, 73), (46, 74), (118, 74), (123, 74), (131, 78), (93, 108), (69, 111), (95, 111), (96, 111), (90, 112)]",217.362735798,9296.871117596,"{88: 10.361376116999999, 76: 6.206124081999999, 79: 13.556485863999997, 80: 2.956017469999999, 21: 18.744940399000004, 34: 1.23222014, 35: 42.694065999, 36: 7.275342341, 51: 8.941469033, 52: 17.010734198, 53: 1.540275179, 54: 1.5468295400000003, 55: 19.237634033999996, 57: 8.510288423000002, 73: 1.7893409570000003, 74: 25.605910702, 78: 6.855863138, 108: 1.1339047060000003, 111: 20.839932260999998, 112: 1.3239812149999997}",42.694065999,10.8681367899
41000,"['104_135_spath', '104_10_20000_F', '104_86_10000_F']","[('104', '135'), ('104', '10'), ('104', '86')]","['104', '105', '88', '89', '72', '76', '79', '80', '135', '10', '21', '34', '35', '36', '51', '52', '53', '54', '55', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '109', '110', '116', '68', '71', '104', '105', '106', '108', '109', '110', '111', '112', '86', '89', '91', '92']",39399,192.10939873200033,1.2673330307006836,"[104, 105, 88, 89, 72, 76, 79, 80, 135, 10, 21, 34, 35, 36, 51, 52, 53, 54, 55, 57, 58, 73, 74, 77, 78, 91, 92, 106, 109, 110, 116, 68, 71, 108, 111, 112, 86]",37,"[(32, 88), (17, 76), (19, 76), (50, 79), (66, 79), (20, 80), (124, 21), (125, 21), (18, 34), (37, 35), (56, 35), (120, 35), (121, 35), (119, 36), (129, 36), (33, 51), (29, 52), (49, 52), (122, 52), (48, 53), (85, 54), (47, 55), (70, 55), (97, 55), (117, 55), (127, 55), (94, 57), (126, 73), (46, 74), (118, 74), (123, 74), (131, 78), (93, 108), (69, 111), (95, 111), (96, 111), (90, 112)]",217.362735798,9296.871117596,"{88: 10.361376116999999, 76: 6.206124081999999, 79: 13.556485863999997, 80: 2.956017469999999, 21: 18.744940399000004, 34: 1.23222014, 35: 42.694065999, 36: 7.275342341, 51: 8.941469033, 52: 17.010734198, 53: 1.540275179, 54: 1.5468295400000003, 55: 19.237634033999996, 57: 8.510288423000002, 73: 1.7893409570000003, 74: 25.605910702, 78: 6.855863138, 108: 1.1339047060000003, 111: 20.839932260999998, 112: 1.3239812149999997}",42.694065999,10.8681367899
42000,"['104_135_spath', '104_10_12500_F', '17_104_20000_F']","[('104', '135'), ('104', '10'), ('17', '104')]","['104', '105', '88', '89', '72', '76', '79', '80', '135', '34', '35', '36', '72', '73', '10', '106', '105', '109', '104', '116', '21', '52', '55', '54', '89', '91', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112']",41883,200.93019909100042,0.5539340972900391,"[104, 105, 88, 89, 72, 76, 79, 80, 135, 34, 35, 36, 73, 10, 106, 109, 116, 21, 52, 55, 54, 91, 17, 32, 33, 51, 56, 57, 58, 74, 77, 78, 92, 108, 110, 112]",36,"[(50, 88), (86, 76), (131, 76), (47, 80), (37, 135), (71, 35), (29, 10), (125, 10), (126, 10), (48, 116), (97, 17), (117, 17), (118, 17), (119, 17), (120, 17), (121, 17), (122, 17), (123, 17), (19, 32), (20, 32), (53, 33), (46, 51), (127, 51), (129, 51), (69, 57), (70, 57), (49, 58), (66, 58), (68, 58), (90, 58), (94, 74), (95, 74), (111, 74), (124, 74), (18, 78), (93, 78), (85, 92), (96, 92)]",205.75578271400005,8857.777918593,"{88: 6.962563703999997, 76: 12.757056595000002, 80: 2.0580698179999994, 135: 8.953259127, 35: 2.982234923000001, 10: 6.213535617000002, 116: 1.540275179, 17: 61.244981577000004, 32: 5.014087287999999, 33: 11.995211906999998, 51: 8.206061808, 57: 8.30025282, 58: 18.86076022, 74: 42.254218912000006, 78: 2.366124846, 92: 6.047088372999999}",61.244981577000004,12.859736419625001
43000,"['104_135_spath', '104_10_12500_F', '17_104_20000_F']","[('104', '135'), ('104', '10'), ('17', '104')]","['104', '105', '88', '89', '72', '76', '79', '80', '135', '34', '35', '36', '72', '73', '10', '106', '105', '109', '104', '116', '21', '52', '55', '54', '89', '91', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112']",41883,200.93019909100042,0.8104369640350342,"[104, 105, 88, 89, 72, 76, 79, 80, 135, 34, 35, 36, 73, 10, 106, 109, 116, 21, 52, 55, 54, 91, 17, 32, 33, 51, 56, 57, 58, 74, 77, 78, 92, 108, 110, 112]",36,"[(50, 88), (86, 76), (131, 76), (47, 80), (37, 135), (71, 35), (29, 10), (125, 10), (126, 10), (48, 116), (97, 17), (117, 17), (118, 17), (119, 17), (120, 17), (121, 17), (122, 17), (123, 17), (19, 32), (20, 32), (53, 33), (46, 51), (127, 51), (129, 51), (69, 57), (70, 57), (49, 58), (66, 58), (68, 58), (90, 58), (94, 74), (95, 74), (111, 74), (124, 74), (18, 78), (93, 78), (85, 92), (96, 92)]",205.75578271400005,8857.777918593,"{88: 6.962563703999997, 76: 12.757056595000002, 80: 2.0580698179999994, 135: 8.953259127, 35: 2.982234923000001, 10: 6.213535617000002, 116: 1.540275179, 17: 61.244981577000004, 32: 5.014087287999999, 33: 11.995211906999998, 51: 8.206061808, 57: 8.30025282, 58: 18.86076022, 74: 42.254218912000006, 78: 2.366124846, 92: 6.047088372999999}",61.244981577000004,12.859736419625001
44000,"['104_135_spath', '104_10_12500_F', '17_104_20000_F']","[('104', '135'), ('104', '10'), ('17', '104')]","['104', '105', '88', '89', '72', '76', '79', '80', '135', '34', '35', '36', '72', '73', '10', '106', '105', '109', '104', '116', '21', '52', '55', '54', '89', '91', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112']",41883,200.93019909100042,0.9586591720581055,"[104, 105, 88, 89, 72, 76, 79, 80, 135, 34, 35, 36, 73, 10, 106, 109, 116, 21, 52, 55, 54, 91, 17, 32, 33, 51, 56, 57, 58, 74, 77, 78, 92, 108, 110, 112]",36,"[(50, 88), (86, 76), (131, 76), (47, 80), (37, 135), (71, 35), (29, 10), (125, 10), (126, 10), (48, 116), (97, 17), (117, 17), (118, 17), (119, 17), (120, 17), (121, 17), (122, 17), (123, 17), (19, 32), (20, 32), (53, 33), (46, 51), (127, 51), (129, 51), (69, 57), (70, 57), (49, 58), (66, 58), (68, 58), (90, 58), (94, 74), (95, 74), (111, 74), (124, 74), (18, 78), (93, 78), (85, 92), (96, 92)]",205.75578271400005,8857.777918593,"{88: 6.962563703999997, 76: 12.757056595000002, 80: 2.0580698179999994, 135: 8.953259127, 35: 2.982234923000001, 10: 6.213535617000002, 116: 1.540275179, 17: 61.244981577000004, 32: 5.014087287999999, 33: 11.995211906999998, 51: 8.206061808, 57: 8.30025282, 58: 18.86076022, 74: 42.254218912000006, 78: 2.366124846, 92: 6.047088372999999}",61.244981577000004,12.859736419625001
45000,"['104_135_spath', '104_10_12500_F', '17_104_20000_F', '86_104_spath']","[('104', '135'), ('104', '10'), ('17', '104'), ('86', '104')]","['104', '105', '88', '89', '72', '76', '79', '80', '135', '34', '35', '36', '72', '73', '10', '106', '105', '109', '104', '116', '21', '52', '55', '54', '89', '91', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",44553,205.55683258500042,0.6826589107513428,"[104, 105, 88, 89, 72, 76, 79, 80, 135, 34, 35, 36, 73, 10, 106, 109, 116, 21, 52, 55, 54, 91, 17, 32, 33, 51, 56, 57, 58, 74, 77, 78, 92, 108, 110, 112, 86]",37,"[(18, 76), (46, 76), (120, 76), (122, 76), (131, 76), (19, 79), (29, 79), (20, 80), (124, 135), (119, 10), (123, 116), (125, 116), (47, 21), (97, 17), (37, 32), (85, 32), (94, 32), (129, 32), (93, 51), (96, 56), (126, 56), (49, 58), (68, 58), (69, 58), (70, 58), (66, 74), (71, 74), (111, 74), (121, 74), (50, 78), (117, 78), (118, 78), (127, 78), (95, 92), (90, 108), (53, 110), (48, 86)]",199.85458925699993,6711.4168699970005,"{76: 32.715825217, 79: 3.5983449969999994, 80: 2.956017469999999, 135: 15.861020918000003, 10: 6.06933965, 116: 13.915540358, 21: 2.0580698179999994, 17: 1.4091879279999995, 32: 20.216379781000004, 51: 1.1339047060000003, 56: 6.28959979, 58: 19.243109665, 74: 16.069786627000003, 78: 29.932991839999996, 92: 13.526002190999998, 108: 1.3239812149999997, 110: 11.995211906999998, 86: 1.540275179}",32.715825217,11.1030327365
46000,"['104_135_spath', '104_10_12500_F', '17_104_20000_F', '86_104_spath']","[('104', '135'), ('104', '10'), ('17', '104'), ('86', '104')]","['104', '105', '88', '89', '72', '76', '79', '80', '135', '34', '35', '36', '72', '73', '10', '106', '105', '109', '104', '116', '21', '52', '55', '54', '89', '91', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",44553,205.55683258500042,0.9830379486083984,"[104, 105, 88, 89, 72, 76, 79, 80, 135, 34, 35, 36, 73, 10, 106, 109, 116, 21, 52, 55, 54, 91, 17, 32, 33, 51, 56, 57, 58, 74, 77, 78, 92, 108, 110, 112, 86]",37,"[(18, 76), (46, 76), (120, 76), (122, 76), (131, 76), (19, 79), (29, 79), (20, 80), (124, 135), (119, 10), (123, 116), (125, 116), (47, 21), (97, 17), (37, 32), (85, 32), (94, 32), (129, 32), (93, 51), (96, 56), (126, 56), (49, 58), (68, 58), (69, 58), (70, 58), (66, 74), (71, 74), (111, 74), (121, 74), (50, 78), (117, 78), (118, 78), (127, 78), (95, 92), (90, 108), (53, 110), (48, 86)]",199.85458925699993,6711.4168699970005,"{76: 32.715825217, 79: 3.5983449969999994, 80: 2.956017469999999, 135: 15.861020918000003, 10: 6.06933965, 116: 13.915540358, 21: 2.0580698179999994, 17: 1.4091879279999995, 32: 20.216379781000004, 51: 1.1339047060000003, 56: 6.28959979, 58: 19.243109665, 74: 16.069786627000003, 78: 29.932991839999996, 92: 13.526002190999998, 108: 1.3239812149999997, 110: 11.995211906999998, 86: 1.540275179}",32.715825217,11.1030327365
47000,"['104_135_spath', '104_10_12500_F', '17_104_20000_F', '86_104_spath']","[('104', '135'), ('104', '10'), ('17', '104'), ('86', '104')]","['104', '105', '88', '89', '72', '76', '79', '80', '135', '34', '35', '36', '72', '73', '10', '106', '105', '109', '104', '116', '21', '52', '55', '54', '89', '91', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",44553,205.55683258500042,0.886577844619751,"[104, 105, 88, 89, 72, 76, 79, 80, 135, 34, 35, 36, 73, 10, 106, 109, 116, 21, 52, 55, 54, 91, 17, 32, 33, 51, 56, 57, 58, 74, 77, 78, 92, 108, 110, 112, 86]",37,"[(18, 76), (46, 76), (120, 76), (122, 76), (131, 76), (19, 79), (29, 79), (20, 80), (124, 135), (119, 10), (123, 116), (125, 116), (47, 21), (97, 17), (37, 32), (85, 32), (94, 32), (129, 32), (93, 51), (96, 56), (126, 56), (49, 58), (68, 58), (69, 58), (70, 58), (66, 74), (71, 74), (111, 74), (121, 74), (50, 78), (117, 78), (118, 78), (127, 78), (95, 92), (90, 108), (53, 110), (48, 86)]",199.85458925699993,6711.4168699970005,"{76: 32.715825217, 79: 3.5983449969999994, 80: 2.956017469999999, 135: 15.861020918000003, 10: 6.06933965, 116: 13.915540358, 21: 2.0580698179999994, 17: 1.4091879279999995, 32: 20.216379781000004, 51: 1.1339047060000003, 56: 6.28959979, 58: 19.243109665, 74: 16.069786627000003, 78: 29.932991839999996, 92: 13.526002190999998, 108: 1.3239812149999997, 110: 11.995211906999998, 86: 1.540275179}",32.715825217,11.1030327365
48000,"['104_135_spath', '104_10_15000_F', '17_104_20000_F', '86_104_spath']","[('104', '135'), ('104', '10'), ('17', '104'), ('86', '104')]","['104', '105', '88', '89', '72', '76', '79', '80', '135', '10', '21', '34', '35', '36', '52', '54', '55', '72', '73', '74', '89', '91', '92', '104', '105', '106', '109', '110', '116', '117', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",47017,209.7590177310004,0.9680440425872803,"[104, 105, 88, 89, 72, 76, 79, 80, 135, 10, 21, 34, 35, 36, 52, 54, 55, 73, 74, 91, 92, 106, 109, 110, 116, 117, 17, 32, 33, 51, 56, 57, 58, 77, 78, 108, 112, 86]",38,"[(18, 76), (50, 76), (120, 76), (131, 76), (69, 79), (125, 79), (127, 79), (66, 80), (70, 80), (53, 10), (118, 21), (121, 21), (29, 35), (20, 17), (37, 17), (46, 17), (48, 17), (97, 17), (119, 17), (129, 17), (122, 32), (49, 51), (71, 51), (90, 51), (94, 51), (123, 51), (124, 51), (19, 57), (93, 57), (126, 57), (47, 58), (68, 58), (95, 77), (85, 108), (96, 108), (111, 108)]",194.68319727500005,12588.227072099002,"{76: 31.675512343, 79: 10.809993441000001, 80: 12.080503743, 10: 11.995211906999998, 21: 14.823355595, 35: 1.540275179, 17: 24.021738438999996, 32: 6.115220184000001, 51: 49.06438519100001, 57: 4.981315481, 58: 3.645687828, 77: 13.526002190999998, 108: 10.403995752999998}",49.06438519100001,14.975630559615386
49000,"['104_135_spath', '104_10_15000_F', '17_104_20000_F', '86_104_spath']","[('104', '135'), ('104', '10'), ('17', '104'), ('86', '104')]","['104', '105', '88', '89', '72', '76', '79', '80', '135', '10', '21', '34', '35', '36', '52', '54', '55', '72', '73', '74', '89', '91', '92', '104', '105', '106', '109', '110', '116', '117', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",47017,209.7590177310004,0.9498670101165771,"[104, 105, 88, 89, 72, 76, 79, 80, 135, 10, 21, 34, 35, 36, 52, 54, 55, 73, 74, 91, 92, 106, 109, 110, 116, 117, 17, 32, 33, 51, 56, 57, 58, 77, 78, 108, 112, 86]",38,"[(18, 76), (50, 76), (120, 76), (131, 76), (69, 79), (125, 79), (127, 79), (66, 80), (70, 80), (53, 10), (118, 21), (121, 21), (29, 35), (20, 17), (37, 17), (46, 17), (48, 17), (97, 17), (119, 17), (129, 17), (122, 32), (49, 51), (71, 51), (90, 51), (94, 51), (123, 51), (124, 51), (19, 57), (93, 57), (126, 57), (47, 58), (68, 58), (95, 77), (85, 108), (96, 108), (111, 108)]",194.68319727500005,12588.227072099002,"{76: 31.675512343, 79: 10.809993441000001, 80: 12.080503743, 10: 11.995211906999998, 21: 14.823355595, 35: 1.540275179, 17: 24.021738438999996, 32: 6.115220184000001, 51: 49.06438519100001, 57: 4.981315481, 58: 3.645687828, 77: 13.526002190999998, 108: 10.403995752999998}",49.06438519100001,14.975630559615386
50000,"['104_135_spath', '104_10_15000_F', '17_104_20000_F', '86_104_spath']","[('104', '135'), ('104', '10'), ('17', '104'), ('86', '104')]","['104', '105', '88', '89', '72', '76', '79', '80', '135', '10', '21', '34', '35', '36', '52', '54', '55', '72', '73', '74', '89', '91', '92', '104', '105', '106', '109', '110', '116', '117', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",47017,209.7590177310004,0.8316149711608887,"[104, 105, 88, 89, 72, 76, 79, 80, 135, 10, 21, 34, 35, 36, 52, 54, 55, 73, 74, 91, 92, 106, 109, 110, 116, 117, 17, 32, 33, 51, 56, 57, 58, 77, 78, 108, 112, 86]",38,"[(18, 76), (50, 76), (120, 76), (131, 76), (69, 79), (125, 79), (127, 79), (66, 80), (70, 80), (53, 10), (118, 21), (121, 21), (29, 35), (20, 17), (37, 17), (46, 17), (48, 17), (97, 17), (119, 17), (129, 17), (122, 32), (49, 51), (71, 51), (90, 51), (94, 51), (123, 51), (124, 51), (19, 57), (93, 57), (126, 57), (47, 58), (68, 58), (95, 77), (85, 108), (96, 108), (111, 108)]",194.68319727500005,12588.227072099002,"{76: 31.675512343, 79: 10.809993441000001, 80: 12.080503743, 10: 11.995211906999998, 21: 14.823355595, 35: 1.540275179, 17: 24.021738438999996, 32: 6.115220184000001, 51: 49.06438519100001, 57: 4.981315481, 58: 3.645687828, 77: 13.526002190999998, 108: 10.403995752999998}",49.06438519100001,14.975630559615386
